id_localid,name,x,y,powiat,wojewodztwo
249200980,Mszana Dolna,20.054444,49.663610999999996,limanowski,małopolskie
249200990,Wronowice,20.590556,49.73638899999998,nowosądecki,małopolskie
249201010,Siercza,20.033889,49.97249999999998,wielicki,małopolskie
249210010,Pilzno,21.308333,49.987221999999996,dębicki,podkarpackie
249210020,Brzeziny,21.553333,49.92694399999999,ropczycko-sędziszowski,podkarpackie
249210030,Tuchów,21.0475,49.903889,tarnowski,małopolskie
249210040,Żarnowa,21.816389,49.877778,strzyżowski,podkarpackie
249210050,Szerzyny,21.249722,49.805278,tarnowski,małopolskie
249210060,Krasna,21.855833,49.787222,krośnieński,podkarpackie
249210070,Biecz-Grudna,21.295556,49.735278,gorlicki,małopolskie
249210080,Jasło,21.483333,49.73666699999999,jasielski,podkarpackie
249210090,Gorlice,21.171111,49.655277999999996,gorlicki,małopolskie
249210110,Cieklin,21.386667,49.650555999999995,jasielski,podkarpackie
249210120,Nowy Żmigród,21.533333,49.61166699999999,jasielski,podkarpackie
249210130,Zboiska,21.695833,49.57749999999999,krośnieński,podkarpackie
249210140,Dukla,21.680556,49.566943999999985,krośnieński,podkarpackie
249210150,Iwonicz-Zdrój,21.788333,49.567221999999994,krośnieński,podkarpackie
249210160,Orzechówka,21.961389,49.716667,brzozowski,podkarpackie
249210170,Bartne,21.345555999999995,49.558610999999985,gorlicki,małopolskie
249210180,Krempna,21.489444,49.515833,jasielski,podkarpackie
249210190,Wisłoczek,21.865556,49.50083299999999,krośnieński,podkarpackie
249210210,Puławy Dolne,21.907221999999997,49.489999999999995,krośnieński,podkarpackie
249210220,Wyszowadka,21.420833,49.453889,jasielski,podkarpackie
249210230,Wysowa,21.1725,49.438055999999996,gorlicki,małopolskie
249210240,Barwinek,21.683056,49.432221999999996,krośnieński,podkarpackie
249210250,Jaśliska,21.81,49.44,krośnieński,podkarpackie
249210260,Tylicz,21.008889,49.39222199999998,nowosądecki,małopolskie
249210270,Wisłok Wielki,21.999166999999996,49.37861099999999,sanocki,podkarpackie
249210340,Krempna,21.484167,49.516389,jasielski,podkarpackie
249220010,Kańczuga,22.407222,49.985277999999994,przeworski,podkarpackie
249220020,Budziwój,22.016667,49.967222,Rzeszów,podkarpackie
249220030,Hucisko Jawornickie,22.354722,49.887222,przeworski,podkarpackie
249220040,Dynów,22.235,49.835277999999995,rzeszowski,podkarpackie
249220050,Temeszów,22.221389,49.690556,brzozowski,podkarpackie
249220060,Bircza,22.481111,49.687222,przemyski,podkarpackie
249220070,Rybotycze,22.64,49.654443999999984,przemyski,podkarpackie
249220080,Sanok-Trepcza,22.185278,49.584722,sanocki,podkarpackie
249220090,Nowosielce,22.069722,49.567499999999995,sanocki,podkarpackie
249220110,Nowotaniec,22.025278,49.507777999999995,sanocki,podkarpackie
249220120,Leszczowate,22.547778,49.50722199999999,bieszczadzki,podkarpackie
249220130,Brzegi Dolne,22.621110999999996,49.443332999999996,bieszczadzki,podkarpackie
249220140,Szczawne,22.146944,49.39888899999998,sanocki,podkarpackie
249220150,Solina-Jawor,22.468333,49.39999999999999,leski,podkarpackie
249220160,Teleśnica Oszwarowa,22.531111,49.38027799999999,bieszczadzki,podkarpackie
249220170,Baligród-Mchawa,22.283611,49.353889,leski,podkarpackie
249220180,Komańcza,22.063333,49.33916699999999,sanocki,podkarpackie
249220190,Sakowczyk,22.4475,49.314722,leski,podkarpackie
249220210,Terka,22.426944,49.297222,leski,podkarpackie
249220220,Polana,22.576667,49.303332999999995,bieszczadzki,podkarpackie
249220230,Lutowiska,22.692222,49.248332999999995,bieszczadzki,podkarpackie
249220240,Żubracze,22.271667000000004,49.20888899999999,leski,podkarpackie
249220250,Cisna,22.331111,49.21277799999999,leski,podkarpackie
249220260,Dwernik,22.633889,49.220833000000006,bieszczadzki,podkarpackie
249220270,Kalnica,22.424722,49.196388999999996,leski,podkarpackie
249220280,Stuposiany,22.683056,49.191667,bieszczadzki,podkarpackie
249220290,Roztoki Górne,22.316944,49.153333,leski,podkarpackie
249220310,Wetlina,22.471944,49.144722,leski,podkarpackie
249220320,Połonina Wetlińska,22.551667,49.157778,bieszczadzki,podkarpackie
249220330,Tarnawa Niżna,22.791389,49.124722,bieszczadzki,podkarpackie
249220340,Wołosate,22.685833,49.06416699999998,bieszczadzki,podkarpackie
249220350,Wyżniański Wierch,22.585833,49.12194399999999,bieszczadzki,podkarpackie
249220360,Bukowiec,22.4125,49.305556,leski,podkarpackie
249230010,Młyny,23.063056,49.974999999999994,jarosławski,podkarpackie
250140010,Wyszków,14.993056,50.96750000000001,zgorzelecki,dolnośląskie
250140020,Sieniawka,14.841944000000002,50.895,zgorzelecki,dolnośląskie
250140030,Bogatynia,14.980556,50.899722000000004,zgorzelecki,dolnośląskie
250150010,Chrośnica,15.797222000000001,50.97388899999999,jeleniogórski,dolnośląskie
250150020,Wojcieszów,15.916389000000002,50.961389000000004,złotoryjski,dolnośląskie
250150030,Pobiedna,15.303889000000002,50.94361099999999,lubański,dolnośląskie
250150040,Janice,15.533611,50.95444399999999,lwówecki,dolnośląskie
250150050,Pilchowice,15.64,50.96277799999999,lwówecki,dolnośląskie
250150060,Rębiszów,15.448889,50.951666999999986,lwówecki,dolnośląskie
250150070,Gierczyn,15.401111,50.932221999999996,lwówecki,dolnośląskie
250150080,Stara Kamienica,15.574443999999998,50.916667000000004,jeleniogórski,dolnośląskie
250150090,Świeradów-Zdrój,15.358611,50.89833299999999,lubański,dolnośląskie
250150110,Kaczorów,15.963056,50.906389,jaworski,dolnośląskie
250150120,Kopaniec,15.550833,50.888332999999996,jeleniogórski,dolnośląskie
250150130,Ciechanowice,15.977222,50.86722199999999,kamiennogórski,dolnośląskie
250150140,Mysłakowice,15.782778,50.849999999999994,jeleniogórski,dolnośląskie
250150150,Szklarska Poręba,15.529167,50.834444,jeleniogórski,dolnośląskie
250150170,Jakuszyce,15.441944,50.823056,jeleniogórski,dolnośląskie
250150180,Jagniątków,15.612778,50.819444,Jelenia Góra,dolnośląskie
250150190,Kowary,15.824167,50.80361099999999,jeleniogórski,dolnośląskie
250150210,Przesieka,15.667222,50.79888899999999,jeleniogórski,dolnośląskie
250150220,Karpacz,15.769444000000002,50.778889,jeleniogórski,dolnośląskie
250150230,Jarkowice,15.889167000000002,50.728333,kamiennogórski,dolnośląskie
250150240,Paczyn,15.911388999999998,50.73972199999999,kamiennogórski,dolnośląskie
250150250,Paprotki,15.948056000000001,50.72666699999999,kamiennogórski,dolnośląskie
250150260,Bukówka,15.957222000000002,50.71277799999999,kamiennogórski,dolnośląskie
250150270,Bily Potok,15.211944000000004,50.87611099999999,lwówecki,dolnośląskie
250150340,Borowice,15.693056,50.78916699999999,jeleniogórski,dolnośląskie
250150350,Podgórzyn,15.6875,50.825555999999985,jeleniogórski,dolnośląskie
250150510,Mirsk,15.383332999999999,50.98694400000001,lwówecki,dolnośląskie
250160010,Strzegom,16.356389,50.961944,świdnicki,dolnośląskie
250160020,Imbramowice,16.573333,50.967777999999996,świdnicki,dolnośląskie
250160030,Bolków,16.098611,50.925,jaworski,dolnośląskie
250160040,Dobromierz,16.249444,50.912778,świdnicki,dolnośląskie
250160050,Bolesławice,16.461944,50.894443999999986,świdnicki,dolnośląskie
250160060,Sobótka,16.738056,50.90555599999999,wrocławski,dolnośląskie
250160070,Borów,16.99,50.88222199999999,strzeliński,dolnośląskie
250160080,Mysłaków,16.6525,50.85611099999999,świdnicki,dolnośląskie
250160090,Pszenno,16.543056,50.853889,świdnicki,dolnośląskie
250160110,Gostków,16.109167000000003,50.83861099999999,wałbrzyski,dolnośląskie
250160120,Lubomin,16.195833,50.803333,wałbrzyski,dolnośląskie
250160130,Szczawno-Zdrój,16.241111,50.806667,wałbrzyski,dolnośląskie
250160140,Łagiewniki,16.838889,50.79111099999998,dzierżoniowski,dolnośląskie
250160150,Kamienna Góra,16.037500000000005,50.76749999999999,kamiennogórski,dolnośląskie
250160160,Wałbrzych,16.323611000000003,50.770555999999985,Wałbrzych,dolnośląskie
250160170,Lubachów,16.428611,50.763888999999985,świdnicki,dolnośląskie
250160180,Krzeszów,16.065833,50.74944399999999,kamiennogórski,dolnośląskie
250160190,Boguszów-Gorce,16.189722,50.749166999999986,wałbrzyski,dolnośląskie
250160210,Wałbrzych Ii,16.284167,50.73888899999999,Wałbrzych,dolnośląskie
250160220,Jedlina-Zdrój,16.349167,50.718610999999996,wałbrzyski,dolnośląskie
250160230,Niemcza,16.835833,50.72138899999999,dzierżoniowski,dolnośląskie
250160240,Unisław Śląski,16.241667,50.71277799999999,wałbrzyski,dolnośląskie
250160250,Rościszów,16.536667000000005,50.70666700000001,dzierżoniowski,dolnośląskie
250160260,Dzierżoniów,16.652778,50.72,dzierżoniowski,dolnośląskie
250160270,Walim,16.439167,50.70277799999999,wałbrzyski,dolnośląskie
250160280,Piława Górna,16.743611,50.68611099999999,dzierżoniowski,dolnośląskie
250160290,Chełmsko Śląskie,16.07,50.671111,kamiennogórski,dolnośląskie
250160310,Mieroszów,16.175833,50.662499999999994,wałbrzyski,dolnośląskie
250160320,Ostroszowice,16.635833,50.644167,dzierżoniowski,dolnośląskie
250160340,Dworki,16.4175,50.61499999999999,kłodzki,dolnośląskie
250160350,Srebrna Góra,16.664722,50.57722199999999,ząbkowicki,dolnośląskie
250160360,Tarnów,16.792778,50.57527799999999,ząbkowicki,dolnośląskie
250160370,Nowa Ruda-Słupiec,16.534722,50.541943999999994,kłodzki,dolnośląskie
250160380,Gajów,16.420556,50.530832999999994,kłodzki,dolnośląskie
250160390,Kamieniec Ząbkowicki,16.898056,50.542500000000004,ząbkowicki,dolnośląskie
250160410,Bardo,16.744167,50.50916699999999,ząbkowicki,dolnośląskie
250160420,Pasterka,16.324722,50.49472199999999,kłodzki,dolnośląskie
250160430,Chocieszów,16.486667,50.45583299999999,kłodzki,dolnośląskie
250160440,Złoty Stok,16.881389,50.45361099999999,ząbkowicki,dolnośląskie
250160450,Kudowa-Zdrój,16.221944,50.438055999999996,kłodzki,dolnośląskie
250160460,Podzamek,16.732778,50.43305599999999,kłodzki,dolnośląskie
250160470,Lewin Kłodzki,16.293889,50.405,kłodzki,dolnośląskie
250160480,Słoszów,16.379444,50.41,kłodzki,dolnośląskie
250160490,Polanica-Zdrój,16.518333,50.425277999999985,kłodzki,dolnośląskie
250160510,Ołdrzychowice Kłodzkie,16.734444,50.356388999999986,kłodzki,dolnośląskie
250160520,Lądek-Zdrój,16.885,50.34527799999999,kłodzki,dolnośląskie
250160530,Zieleniec,16.394167,50.32999999999999,kłodzki,dolnośląskie
250160540,Młoty,16.540833,50.301389,kłodzki,dolnośląskie
250160550,Bystrzyca Kłodzka,16.646389,50.29444399999999,kłodzki,dolnośląskie
250160560,Stronie Śląskie,16.866111,50.302499999999995,kłodzki,dolnośląskie
250160570,Nowy Gierałtów,16.966667,50.303889,kłodzki,dolnośląskie
250160580,Spalona,16.54,50.27944399999998,kłodzki,dolnośląskie
250160590,Długopole-Zdrój,16.633333,50.249722,kłodzki,dolnośląskie
250160610,Bolesławów,16.890833,50.254722,kłodzki,dolnośląskie
250160620,Kamienica,16.884167,50.22722199999999,kłodzki,dolnośląskie
250160630,Międzygórze,16.773056,50.218332999999994,kłodzki,dolnośląskie
250160640,Niemojów,16.571111,50.16027799999999,kłodzki,dolnośląskie
250160650,Międzylesie,16.670833,50.15333299999999,kłodzki,dolnośląskie
250160730,Świerki,16.419444,50.624999999999986,kłodzki,dolnośląskie
250160840,Szalejów Górny,16.5525,50.430556,kłodzki,dolnośląskie
250170010,Żórawina,17.052778,50.97833299999999,wrocławski,dolnośląskie
250170020,Biestrzykowice,17.765,50.988333,namysłowski,opolskie
250170030,Oława,17.315833,50.940555999999994,oławski,dolnośląskie
250170040,Lubicz,17.573333,50.90083299999999,brzeski,opolskie
250170050,Brzeg,17.477778000000004,50.86527799999998,brzeski,opolskie
250170060,Wiązów,17.203611,50.808610999999985,strzeliński,dolnośląskie
250170070,Kup,17.881389,50.810833,opolski,opolskie
250170080,Stare Siołkowice,17.7675,50.80027799999999,opolski,opolskie
250170090,Strzelin,17.066111,50.79222199999998,strzeliński,dolnośląskie
250170110,Dobrogoszcz,17.017222,50.75861099999999,strzeliński,dolnośląskie
250170120,Przeworno,17.166111,50.68916699999999,strzeliński,dolnośląskie
250170130,Witostowice,17.045278,50.684167,ząbkowicki,dolnośląskie
250170140,Grodków,17.388333,50.67638899999999,brzeski,opolskie
250170150,Szydłowiec Śląski,17.6125,50.681110999999994,opolski,opolskie
250170160,Ziębice,17.048889,50.61222199999999,ząbkowicki,dolnośląskie
250170170,Czarnolas,17.317778,50.59277799999999,nyski,opolskie
250170180,Szydłów,17.725833,50.605833,opolski,opolskie
250170190,Goworowice,17.134722,50.54444399999999,nyski,opolskie
250170210,Rogów Opolski,17.935833,50.52027799999999,krapkowicki,opolskie
250170220,Paczków,17.016667,50.46999999999999,nyski,opolskie
250170230,Nysa,17.350278,50.485556,nyski,opolskie
250170240,Korfantów,17.596111,50.48111099999999,nyski,opolskie
250170250,Otmuchów,17.166389,50.472221999999995,nyski,opolskie
250170260,Pogórze,17.693056,50.463333,prudnicki,opolskie
250170270,Krapkowice,17.957778,50.47444399999999,krapkowicki,opolskie
250170280,Zielina,17.795278,50.4425,krapkowicki,opolskie
250170290,Dziewiętlice,17.084167,50.411389,nyski,opolskie
250170310,Głogówek,17.875833,50.361389,prudnicki,opolskie
250170330,Głuchołazy,17.387222,50.302221999999986,nyski,opolskie
250170340,Jarnołtówek,17.438056,50.288056,nyski,opolskie
250170350,Bielice,17.006389,50.277778,kłodzki,dolnośląskie
250170360,Ściborzyce Małe,17.772222,50.27,głubczycki,opolskie
250170380,Pielgrzymów,17.673889,50.180556,głubczycki,opolskie
250170390,Głubczyce,17.794722,50.18194399999999,głubczycki,opolskie
250170410,Baborów,17.976667,50.153056,głubczycki,opolskie
250170420,Wojnowice,17.886111,50.11694399999998,głubczycki,opolskie
250170430,Branice,17.798889,50.05111099999999,głubczycki,opolskie
250170440,Turków,17.866944,50.00972199999998,głubczycki,opolskie
250170530,Prudnik,17.602222,50.30888899999999,prudnicki,opolskie
250170540,Racławice Śląskie,17.761667,50.311388999999984,prudnicki,opolskie
250170550,Dąbrówka Górna,17.928611,50.53944399999999,krapkowicki,opolskie
250170730,Kopice,17.476111000000003,50.64583299999999,brzeski,opolskie
250170740,Niemodlin,17.6625,50.64777799999999,opolski,opolskie
250180010,Bąków,18.319167,50.96777799999998,kluczborski,opolskie
250180020,Karmonki Nowe,18.579444,50.91833299999998,oleski,opolskie
250180030,Stare Olesno,18.363889,50.90472199999999,oleski,opolskie
250180040,Kłobuck,18.924167,50.893055999999994,kłobucki,śląskie
250180050,Dębiniec,18.086944,50.873888999999984,opolski,opolskie
250180060,Szumirad,18.25,50.839167,kluczborski,opolskie
250180070,Niwki,18.663889,50.819999999999986,lubliniecki,śląskie
250180080,Łebki,18.766389,50.777778,lubliniecki,śląskie
250180090,Turawa,18.079167,50.738333,opolski,opolskie
250180110,Dobrodzień,18.437778,50.72638899999999,oleski,opolskie
250180120,Kochcice,18.6775,50.716389,lubliniecki,śląskie
250180130,Grodziec,18.267778,50.702222,opolski,opolskie
250180150,Raszowa,18.125278,50.6,opolski,opolskie
250180160,Kadłub-Piec,18.278611,50.60138899999998,strzelecki,opolskie
250180170,Zawadzkie,18.480556,50.607777999999996,strzelecki,opolskie
250180180,Brusiek,18.811667,50.580833,lubliniecki,śląskie
250180190,Krupski Młyn,18.623333,50.56916699999999,tarnogórski,śląskie
250180210,Zielona,18.969444,50.549167,tarnogórski,śląskie
250180220,Strzelce Opolskie,18.314444,50.50194399999999,strzelecki,opolskie
250180230,Ligota Górna,18.152778,50.48500000000001,strzelecki,opolskie
250180240,Toszek,18.512778,50.459722000000006,gliwicki,śląskie
250180250,Brynica,18.998889,50.471667,tarnogórski,śląskie
250180260,Łubie Górne,18.655278,50.443056,tarnogórski,śląskie
250180270,Świerklaniec,18.9425,50.428889000000005,tarnogórski,śląskie
250180280,Ujazd Śląski,18.353333,50.387222,strzelecki,opolskie
250180290,Taciszów,18.536111,50.36944399999999,gliwicki,śląskie
250180310,Rokitnica,18.798333,50.355555999999986,Zabrze,śląskie
250180320,Koźle,18.146944,50.345832999999985,kędzierzyńsko-kozielski,opolskie
250180330,Łabędy,18.615278,50.34194399999999,Gliwice,śląskie
250180350,Lipiny,18.8975,50.312222,Świętochłowice,śląskie
250180360,Urbanowice,18.036389,50.29888899999998,kędzierzyńsko-kozielski,opolskie
250180370,Stara Kuźnia,18.341111,50.30361099999998,kędzierzyńsko-kozielski,opolskie
250180380,Sukowice,18.169722,50.26277799999998,kędzierzyńsko-kozielski,opolskie
250180410,Makoszowy,18.761667,50.256111,Zabrze,śląskie
250180420,Tworóg Mały,18.467222,50.256111,gliwicki,śląskie
250180430,Krywałd,18.638333,50.210278,gliwicki,śląskie
250180440,Modzurów,18.129722,50.155833,raciborski,śląskie
250180450,Zwonowice,18.441111,50.14555599999999,rybnicki,śląskie
250180460,Adamowice,18.335556,50.129721999999994,rybnicki,śląskie
250180470,Stanowice,18.67,50.135833,rybnicki,śląskie
250180480,Orzesze,18.759722,50.136667,mikołowski,śląskie
250180490,Tychy,18.983056000000005,50.14777800000001,Tychy,śląskie
250180510,Rybnik,18.5325,50.103333,Rybnik,śląskie
250180530,Kietrz,18.010278,50.082221999999994,głubczycki,opolskie
250180540,Rydułtowy,18.426944,50.06027799999998,wodzisławski,śląskie
250180550,Kobiór,18.919722,50.066943999999985,pszczyński,śląskie
250180560,Żory,18.686667,50.052221999999986,Żory,śląskie
250180580,Droniowice,18.808056,50.695277999999995,lubliniecki,śląskie
250180590,Rybnik-Stodoły,18.483056,50.15444399999999,Rybnik,śląskie
250180610,Wieszowa,18.774167,50.381667,tarnogórski,śląskie
250180630,Orzech,18.924722,50.423610999999994,tarnogórski,śląskie
250190010,Januszewice,19.961111,50.94194399999999,włoszczowski,świętokrzyskie
250190020,Nieznanice,19.310833,50.9175,częstochowski,śląskie
250190030,Silniczka,19.758889,50.92194399999999,radomszczański,łódzkie
250190040,Cielętniki,19.573611,50.88833299999999,częstochowski,śląskie
250190050,Czarnca,19.912778,50.81499999999999,włoszczowski,świętokrzyskie
250190060,Kobyłczyce,19.365833,50.79555599999999,częstochowski,śląskie
250190070,Koniecpol,19.691111,50.78333299999999,częstochowski,śląskie
250190080,Wąsosz,19.685833,50.737500000000004,częstochowski,śląskie
250190090,Złoty Potok,19.429722,50.70555600000001,częstochowski,śląskie
250190110,Lelów,19.631111,50.68277799999999,częstochowski,śląskie
250190130,Hutki,19.003056,50.68222199999999,częstochowski,śląskie
250190140,Żarki,19.380278,50.64,myszkowski,śląskie
250190150,Bonowice,19.793611000000002,50.621111,zawierciański,śląskie
250190160,Lgota Górna,19.235278,50.600832999999994,myszkowski,śląskie
250190170,Kręciwilk,19.370278,50.54527799999999,myszkowski,śląskie
250190180,Piwoń,19.251111,50.48333300000001,będziński,śląskie
250190190,Kępie,19.934444,50.461111,miechowski,małopolskie
250190210,Pilica,19.646944,50.459721999999985,zawierciański,śląskie
250190220,Łazy,19.384167,50.43083299999999,zawierciański,śląskie
250190230,Ryczów,19.5875,50.4225,zawierciański,śląskie
250190240,Wolbrom,19.751111,50.38416699999999,olkuski,małopolskie
250190250,Ząbkowice,19.278333000000003,50.365832999999995,Dąbrowa Górnicza,śląskie
250190260,Golczowice,19.603333,50.361389,olkuski,małopolskie
250190270,Czeladź,19.081944000000004,50.32861099999999,będziński,śląskie
250190280,Trzyciąż,19.760833000000005,50.31222199999999,olkuski,małopolskie
250190290,Olewin,19.603611000000004,50.27694399999999,olkuski,małopolskie
250190310,Maczki,19.262778,50.258610999999995,Sosnowiec,śląskie
250190320,Ciężkowice,19.336389,50.211943999999995,Jaworzno,śląskie
250190330,Murcki,19.045278,50.20194399999998,Katowice,śląskie
250190340,Ojców,19.828333000000004,50.202222,krakowski,małopolskie
250190350,Dziećkowice,19.206667,50.179444,Mysłowice,śląskie
250190360,Nowa Góra,19.602778,50.171111,krakowski,małopolskie
250190370,Chrzanów,19.415278,50.14055599999999,chrzanowski,małopolskie
250190380,Bieruń Stary,19.094722,50.084166999999994,bieruńsko-lędziński,śląskie
250190390,Kraków-Obserwatorium,19.958611,50.063888999999996,Kraków,małopolskie
250190420,Mętków,19.361389,50.056943999999994,chrzanowski,małopolskie
250190430,Alwernia,19.537222,50.048333,chrzanowski,małopolskie
250190440,Oświęcim,19.247222,50.03972199999999,oświęcimski,małopolskie
250190470,Kraków-Wola Justowska,19.890278,50.063888999999996,Kraków,małopolskie
250190510,Piwoń,19.245,50.484443999999996,będziński,śląskie
250190520,Tychy,19.001111,50.13194399999999,Tychy,śląskie
250190530,Katowice Pyrzowice,19.076111,50.472778,tarnogórski,śląskie
250190540,Myszków,19.326944,50.5875,myszkowski,śląskie
250190550,Ząbkowice,19.2625,50.383610999999995,Dąbrowa Górnicza,śląskie
250190560,Siemianowice Śląskie,19.023056,50.32527799999999,Siemianowice Śląskie,śląskie
250190570,Wojkowice,19.0575,50.37138899999999,będziński,śląskie
250190580,Sosnowiec-Juliusz,19.218889,50.265277999999995,Sosnowiec,śląskie
250199992,Bolesław,18.466667,50.26666699999998,gliwicki,śląskie
250200010,Bartków,20.649722,50.978610999999994,kielecki,świętokrzyskie
250200020,Siekierno,20.942778,50.98388899999998,kielecki,świętokrzyskie
250200040,Bodzentyn,20.951389,50.946944,kielecki,świętokrzyskie
250200050,Rykoszyn,20.411667,50.865556,kielecki,świętokrzyskie
250200070,Wymysłów,20.093889000000004,50.83138899999998,włoszczowski,świętokrzyskie
250200080,Małogoszcz,20.259167,50.81055599999999,jędrzejowski,świętokrzyskie
250200090,Konieczno,20.033333,50.793055999999986,włoszczowski,świętokrzyskie
250200110,Cisów,20.902778,50.758611,kielecki,świętokrzyskie
250200130,Kliszów,20.524722,50.6125,pińczowski,świętokrzyskie
250200140,Sędziszów,20.055556,50.5625,jędrzejowski,świętokrzyskie
250200160,Szaniec,20.688333,50.52416699999999,buski,świętokrzyskie
250200170,Książ Wielki,20.144722,50.442221999999994,miechowski,małopolskie
250200180,Stopnica,20.928889,50.444444,buski,świętokrzyskie
250200190,Chroberz,20.557222,50.425833,pińczowski,świętokrzyskie
250200210,Miechów,20.032778,50.362778,miechowski,małopolskie
250200220,Sielec,20.420556,50.31861099999998,kazimierski,świętokrzyskie
250200230,Borusowa,20.786944,50.277778,dąbrowski,małopolskie
250200240,Kazimierza Mała,20.534444,50.25999999999999,kazimierski,świętokrzyskie
250200250,Radziemice,20.230833,50.253333,proszowicki,małopolskie
250200260,Jakubowice,20.323611,50.184167,proszowicki,małopolskie
250200270,Dąbrowa Tarnowska,20.99,50.177777999999996,dąbrowski,małopolskie
250200280,Igołomia,20.256389,50.093611,krakowski,małopolskie
250200290,Borzęcin,20.71,50.065833,brzeski,małopolskie
250200310,Wieliczka,20.0525,49.98777799999999,wielicki,małopolskie
250200340,Jędrzejów-Sudół,20.275556,50.65305599999999,jędrzejowski,świętokrzyskie
250200350,Oblęgorek,20.494722,50.95861099999998,kielecki,świętokrzyskie
250200360,Dąbrowa Tarnowska,20.991111,50.18611099999999,dąbrowski,małopolskie
250200370,Konieczno,20.033611,50.79361099999999,włoszczowski,świętokrzyskie
250200380,Bieliny Poduchowne,20.958889,50.84944399999999,kielecki,świętokrzyskie
250210010,Ostrowiec Świętokrzyski,21.429444,50.928888999999984,ostrowiecki,świętokrzyskie
250210020,Nosów,21.219167,50.919166999999995,ostrowiecki,świętokrzyskie
250210030,Annopol,21.834167,50.88944399999999,kraśnicki,lubelskie
250210040,Nowa Słupia,21.083333,50.864167,kielecki,świętokrzyskie
250210050,Święty Krzyż,21.051389,50.859444,kielecki,świętokrzyskie
250210060,Bogusławice,21.417222,50.83777799999999,opatowski,świętokrzyskie
250210070,Baranówek,21.255278,50.77027799999999,opatowski,świętokrzyskie
250210080,Sadków,21.077222,50.736667,kielecki,świętokrzyskie
250210090,Jastrzębska Wola,21.186944,50.72472199999999,opatowski,świętokrzyskie
250210110,Raków,21.048611,50.67166699999999,kielecki,świętokrzyskie
250210120,Klimontów,21.450278,50.65333299999999,sandomierski,świętokrzyskie
250210130,Staszów,21.185,50.594999999999985,staszowski,świętokrzyskie
250210140,Szydłów,21.002222,50.592222,staszowski,świętokrzyskie
250210150,Baranów Sandomierski,21.529722,50.49888899999999,tarnobrzeski,podkarpackie
250210160,Majdan Królewski,21.751944,50.36666699999999,kolbuszowski,podkarpackie
250210170,Wilcza Wola,21.931944,50.341388999999985,kolbuszowski,podkarpackie
250210180,Chorzelów,21.444167,50.34805599999999,mielecki,podkarpackie
250210190,Szczucin,21.081389,50.313888999999996,dąbrowski,małopolskie
250210210,Mielec,21.432778,50.279443999999984,mielecki,podkarpackie
250210220,Kolbuszowa,21.745833,50.262221999999994,kolbuszowski,podkarpackie
250210230,Radomyśl Wielki,21.269721999999998,50.19972199999999,mielecki,podkarpackie
250210240,Zawada,21.493333,50.063889,dębicki,podkarpackie
250210250,Ropczyce,21.595556,50.044999999999995,ropczycko-sędziszowski,podkarpackie
250210260,Sędziszów Małopolski,21.703611,50.078056,ropczycko-sędziszowski,podkarpackie
250220010,Pilaszkowice,22.843611,50.98861099999999,świdnicki,lubelskie
250220020,Zakrzówek,22.380000000000003,50.948056,kraśnicki,lubelskie
250220030,Wysokie,22.666944,50.91777799999998,lubelski,lubelskie
250220040,Turobin,22.738889,50.82361099999999,biłgorajski,lubelskie
250220050,Zakłodzie,22.861389,50.75750000000001,zamojski,lubelskie
250220060,Zaklików,22.090833000000003,50.75833299999999,stalowowolski,podkarpackie
250220070,Janów Lubelski,22.418610999999995,50.706110999999986,janowski,lubelskie
250220080,Frampol,22.666111,50.67499999999999,biłgorajski,lubelskie
250220090,Stalowa Wola,22.041389,50.59388899999999,stalowowolski,podkarpackie
250220110,Zwierzyniec,22.968056,50.61194399999999,zamojski,lubelskie
250220120,Jarocin,22.306667,50.568611000000004,niżański,podkarpackie
250220130,Brodziaki,22.790000000000003,50.506667,biłgorajski,lubelskie
250220140,Tarnogród,22.756667,50.356667,biłgorajski,lubelskie
250220150,Ruda Łańcucka,22.3475,50.32611099999999,leżajski,podkarpackie
250220160,Cieplice,22.593056000000004,50.260555999999994,przeworski,podkarpackie
250220170,Grodzisko Dolne,22.443889,50.1725,leżajski,podkarpackie
250220180,Radawa,22.761388999999998,50.13444399999999,jarosławski,podkarpackie
250220190,Łańcut,22.25,50.09305599999998,łańcucki,podkarpackie
250220210,Jarosław,22.696389,50.01833299999999,jarosławski,podkarpackie
250220220,Jarosław,22.7025,50.02111099999998,jarosławski,podkarpackie
250230010,Skierbieszów,23.3675,50.852778,zamojski,lubelskie
250230020,Nielisz,23.038610999999996,50.804999999999986,zamojski,lubelskie
250230040,Przewale,23.618611,50.61749999999999,tomaszowski,lubelskie
250230050,Poturzyn,23.941944,50.553056,tomaszowski,lubelskie
250230060,Józefów,23.058333,50.4875,biłgorajski,lubelskie
250230070,Tomaszów Lubelski,23.398889,50.45805599999999,tomaszowski,lubelskie
250230080,Tarnoszyn,23.786944,50.42138899999997,tomaszowski,lubelskie
250230090,Narol,23.33,50.355,lubaczowski,podkarpackie
250230110,Ruda Różaniecka,23.186110999999997,50.321110999999995,lubaczowski,podkarpackie
250230130,Futory,23.046389,50.196666999999984,lubaczowski,podkarpackie
250230140,Wielkie Oczy,23.158333,50.017778,lubaczowski,podkarpackie
250230160,Cieszanów,23.118056,50.233610999999996,lubaczowski,podkarpackie
250230170,Jędrzejówka,23.342778,50.329722000000004,lubaczowski,podkarpackie
250240010,Strzyżów,24.035556,50.839999999999996,hrubieszowski,lubelskie
